Lemma_Sense_Id;Translation_Lemma;Translation_Sense;Translation_Gram_Info;Translation_Lex_Info
11808;£plnØ, naprosto;zcela;pý¡sl;null
11809;£plnØ, zcela;;pý¡sl;null
11810;d…kladnØ, £plnØ;;pý¡sl;null
11811;£plnØ, zcela;;pý¡sl;null
11812;naprosto, £plnØ, absolutnØ;;pý¡sl;null
11812;v…bec;v z poru;pý¡sl;null
11813;£plnØ, zcela, cele;;pý¡sl;null
11814;£plnØ, naprosto, zcela;;pý¡sl;null
11815;£plnØ, zcela, naprosto;;pý¡sl;null
11816;naprosto, £plnØ;;pý¡sl;null
11817;£plnØ, zcela;;pý¡sl;null
11818;£plnØ, tot lnØ;;pý¡sl;null
11819;naprosto, £plnØ;;pý¡sl;null
11820;naprosto, £plnØ;hluchì;pý¡sl;null
11821;osamocenì;;;null
11821;zcela s m, £plnØ s m;;;null
11822;vçude;;;null
11822;vçude po;;;null
11822;po cel‚m;;;null
11822;£plnØ, zcela;bezezbytku;;null
11823;skrz na skrz;;;null
11823;zcela, £plnØ;;;null
11824;skoro £plnØ;;;null
11825;£plnØ, docela;;;null
11825;v…bec;v z poru;;null
11826;£plnØ ka§dì;;;null
11827;£plnØ ka§dì;;;null
11828;£plnØ, naprosto;;;null
11829;kompletnØ, £plnØ;;;null
11829;do omrzen¡;;;null
11830;£plnØ jinì;;;null
11831;rozvoj;ekonomickì;m;null
11832;rozvoj, vìvoj;vìsledek;m;null
11832;rozv¡jen¡;proces;s;null
11833;pokrok, rozvoj, postup;k c¡li;m;null
11834;pý¡mì;;pý¡d;null
11835;pý¡mì;;pý¡d;null
11836;pý¡mì;;pý¡d;null
11837;pý¡mì;;pý¡d;null
11838;rovnì, pý¡mì;;pý¡d;null
11839;pý¡mì, pý¡moŸarì;ŸlovØk;pý¡d;null
11840;Ÿestnì, pý¡mì;;pý¡d;null
11841;pý¡mì, line rn¡;;pý¡d;null
11842;pý¡mì pý¡stup;;;null
11843;pý¡mì pýedmØt;gramatika;;null
11844;çirokì;velk  ç¡ýka;pý¡d;null
11845;çirokì;konkr‚tn¡ ç¡ýka;pý¡d;null
11846;çirokì;prostornì;pý¡d;null
11847;çirokì;z bØr;pý¡d;null
11847;obecnì, vçeobecnì;;pý¡d;null
11848;obrovskì, rozs hlì, çirokì;velmi velkì;pý¡d;null
11848;nesm¡rnì;velmi velkì, çirokì;pý¡d;null
11848;nekoneŸnì;pýenesenØ;pý¡d;null
11849;rozs hlì, çirokì;;pý¡d;null
11850;rozs hlì, çirokì;z bØr;pý¡d;null
11851;pýestat fungovat;;dok+ned;null
11851;odej¡t;hovorovØ;dok;null
11851;doj¡t;baterie;dok;null
11852;odej¡t;;dok;null
11852;vypadnout;neform lnØ;dok;null
11853;odletØt;letadlo;dok;null
11853;odjet;vlak;dok;null
11853;odej¡t;pØçky;dok;null
11854;odej¡t;;dok;null
11854;odch zet;;ned;null
11855;odej¡t;;;null
11856;odjet z;vozidlem;2p dok;null
11856;odej¡t z;pØçky;2p dok;null
11856;opustit;;4p dok;null
11857;odej¡t, skonŸit;zamØstn n¡;dok;null
11857;odch zet, konŸit;zamØstn n¡;ned;null
11858;j¡t do d…chodu;pýestat pracovat;ned+pýedl+m;null
11858;odej¡t do d…chodu;pýestat pracovat;dok+pýedl+m;null
11859;vyzìvavØ odej¡t;;pý¡sl+dok;null
11860;odej¡t, zmizet;;;null
11861;zemý¡t mladì;;;null
11861;odej¡t pýedŸasnØ;poeticky;;null
11862;ujet z m¡sta;dopravn¡ nehody;;null
11862;odej¡t z;;2p;null
11862;opustit;;4p;null
11863;odej¡t nav§dy;;;null
11864;ut‚ct, odej¡t;;;null
11865;rychlì;;pý¡d;null
11866;rychlì;;pý¡d;null
11866;kr tkì;trv n¡;pý¡d;null
11867;rychlì;;pý¡d;null
11867;pohotovì;bez zav h n¡;pý¡d;null
11868;rychlì;rychle se pohybuj¡c¡;pý¡d;null
11869;rychlì;j¡dlo: ne poý dnì;pý¡d;null
11870;rychlì;;pý¡d;null
11871;expresn¡, rychlì;;pý¡d;null
11872;rychlì, svi§nì, mrçtnì, obratnì;;pý¡d;null
11873;kvapnì, rychlì, zbrklì;;pý¡d;null
11874;rychlì, bleskovì;;pý¡d;null
11875;rychlì, svi§nì;;pý¡d;null
11876;rychlì, pohotovì;;pý¡d;null
11877;rychlì odchod, rychlì £stup;;;null
11878;rychlì £sudek;;;null
11878;bystrì £sudek;;;null
11879;barva;;§;null
11880;barva;;§;null
11881;barva;v kart ch;§;null
11882;barva;;§;null
11883;broskvov ;barva;§;null
11883;broskvov  barva;barva;pý¡d+§;null
11884;mandlov  barva;barva;pý¡d+§;null
11884;mandlovØ;barva;pý¡sl;null
11885;meruåkov  barva;barva;pý¡d+§;null
11885;meruåkovØ §lut , meruåkovØ oran§ov ;barva;pý¡sl+pý¡d;null
11886;z kladn¡ barva;podklad;pý¡d+§;null
11887;barva çampaåsk‚ho;;§+s;null
11888;barva çampaåsk‚ho;;§+s;null
11889;krvav  barva;;pý¡d+§;null
11890;vodov  barva;;pý¡d+§;null
11891;emulzn¡ barva;;pý¡d+§;null
11892;zdrav  barva;ve tv ýi;;null
11893;snaha;;§;null
11893;£sil¡;;s;null
11894;£sil¡;;s;null
11894;n maha, snaha;;§;null
11895;pýipravenost, snaha;;§;null
11896;£sil¡;;s;null
11896;snaha, n maha;;§;null
11897;syn;;m;null
11898;obrana;bitva;§;null
11899;obrana;sport;§;null
11900;obrana;p¡semnØ se postavit za nØkoho;§;null
11901;n mitka;u soudu;§;null
11901;obhajoba, obrana;u soudu;§;null
11902;obrana, ochrana;opevnØn¡;§;null
11903;vych zet;;ned;null
11903;vyj¡t;;4p dok;null
11904;zpr…mØrovat se;;;null
11904;v pr…mØru vych zet na;;4p;null
11905;vych zet z, Ÿerpat z;inspirace;;null
11906;vych zet s;;7p;null
11907;vych zet dobýe;;;null
11908;bod;;m;null
11908;t‚ma;;s;null
11909;t‚ma;;s;null
11909;pýedmØt;t‚ma;m;null
11910;t‚ma;;s;null
11910;motiv;;m;null
11911;t‚ma;;s;null
11911;pýedmØt;t‚ma;m;null
11911;n mØt;knihy;m;null
11912;t‚ma;diskuze;§;null
11913;t‚ma diplomov‚ pr ce;;§;null
11914;zmØnit t‚ma;;;null
11915;provØrka;;§;null
11915;kontrola;;§;null
11916;zadr§ov n¡;;s;null
11916;kontrola;ç¡ýen¡;§;null
11917;celn¡ kontrola;procedura;pý¡d+§;null
11917;celnice;budova, pýep §ka;§;null
11918;kontrola, provØrka;£ýedn¡;§;null
11919;kontrola, provØrka;;§;null
11920;inspekce, kontrola;;§;null
11921;kontrola zavazadel;;;null
11922;kontrola prezence;;;null
11923;zbraå;;pý¡d;null
11923;stýeln  zbraå;;pý¡d+§;null
11923;pistole, puçka;;§;null
11924;zbraå;pistole, n…§;§;null
11925;zbraå;pýenesenØ: inteligence apod.;§;null
11926;zbraå;stýeln ;§;null
11927;stýeln  zbraå;;pý¡d+§;null
11928;pouzdro na zbraå;;s+pýedl+§;null
11929;automatick  zbraå, samoŸinn  zbraå;;;null
11930;nosit zbraå;;;null
11930;m¡t u sebe zbraå;;;null
11931;dvojseŸn  zbraå, dvouseŸn  zbraå;pýenesenØ;;null
11932;nam¡ýit na;;4p;null
11932;vyt hnout zbraå na;;4p;null
11933;tasit zbraå;;;null
11933;tasit;;;null
11934;privatizace;;§;null
11935;to, tolik;vØdØl jsem to;;null
11936;zaplatit;;4p dok;null
11936;zaplatit za;;4p dok;null
11936;platit;;4p ned;null
11936;platit za;;4p ned;null
11937;zaplatit;;4p dok;null
11937;platit;;4p ned;null
11938;splatit, zaplatit, vr tit;pen¡ze;4p dok;null
11938;spl cet, platit, vracet;pen¡ze;4p ned;null
11939;n pad, n vrh;;m;null
11939;pýedstava;;§;null
11940;pýedstava;;§;null
11941;pýedstava;;§;null
11941;obraz;;m;null
11942;pojem;o nØŸem;m;null
11942;pýedstava;o nØŸem;§;null
11943;ponØt¡;;s;null
11943;pýedstava;mlhav ;§;null
11944;ponØt¡ o;;6p s;null
11944;potucha o, pýedstava o;;6p §;null
11945;pýedstava, halucinace;neskuteŸnì z §itek;§;null
11945;vidØn¡;neskuteŸnì z §itek;s;null
11946;pýedstava, vize;pl n;§;null
11947;chybn  pýedstava;;pý¡d+§;null
11947;nepochopen¡, nedorozumØn¡;;s;null
11948;konkr‚tn¡;;pý¡d;null
11948;pýesnØ;;pý¡sl;null
11949;pýesnØ;;pý¡sl;null
11950;pýesnØ;;pý¡sl;null
11951;pýesnØ;;pý¡d;null
11952;pýesnØ;;;null
11952;na minutu;;;null
11953;bez vìjimky;pravidelnØ;;null
11953;pýesnØ;na Ÿas;;null
11954;pýesnØ tak;;zvol;null
11955;vØrnØ, pýesnØ;;pý¡d;null
11956;urŸit, uk zat, udat;pý¡Ÿinu;4p dok;null
11956;pýesnØ oznaŸit, pýesnØ stanovit;pý¡Ÿinu;4p pý¡sl+dok;null
11957;urŸit, uk zat, udat;m¡sto;4p dok;null
11957;pýesnØ oznaŸit, pýesnØ stanovit;m¡sto;4p pý¡sl+dok;null
11958;spr vnØ, pýesnØ;;zvol;null
11958;pýesnØ tak;;zvol;null
11959;pýesnØ, konkr‚tnØ;;pý¡sl;null
11960;pýesnØ, preciznØ;;pý¡sl;null
11961;m¡t pýesnØ;mince;;null
11962;pýesnØ tak;;;null
11963;pýesnØ naopak;;;null
11964;pýesnØ tot‚§;;;null
11965;to jsem pýesnØ potýeboval;;;null
11965;to bodlo;;;null
11966;nebyl to nikdo jinì ne§;;;null
11966;byl to pýesnØ;;;null
11967;zvolit kompromisn¡ Ÿ stku pýesnØ mezi pýedstavami obou stran;;;null
11968;pýesnØ ten;;;null
11969;pýesnØ tak;;;null
11970;pýesnØ tak;;;null
11971;kino;;s;null
11971;biograf;form lnØ, zastarale;m;null
11972;kino;z bava;s;null
11972;biograf;z bava: kni§nØ, zastarale;m;null
11973;kino;m¡sto;s;null
11973;biograf;m¡sto: kni§nØ, zastarale;m;null
11974;kino;budova;m;null
11975;kino;;;null
11976;letn¡ kino;;;null
11977;letn¡ kino;;;null
11978;n pad;;m;null
11978;myçlenka;;§;null
11979;myçlenka;;§;null
11979;n pad;;m;null
11980;hlavn¡ myçlenka;;pý¡d+§;null
11980;poselstv¡, sdØlen¡;;s;null
11981;£stýedn¡ myçlenka;;pý¡d+§;null
11981;princip;;m;null
11982;skvØlì n pad, brilantn¡ myçlenka;;;null
11983;hlubok  myçlenka;;;null
11984;z kladn¡ myçlenka;;;null
11985;tý¡da;skupina student…;§;null
11986;tý¡da;kasta;§;null
11987;£roveå;elegance;§;null
11987;tý¡da;slang;§;null
11988;tý¡da;vojensky;§;null
11989;tý¡da;çkola;§;null
11989;roŸn¡k;;m;null
11990;tý¡da;çirok  ulice;§;null
11990;bulv r;çirok  ulice;m;null
11991;tý¡da;çkoln¡;§;null
11992;koŸka, kost;atraktivn¡ §ena: hovorovØ;§;null
11992;bomba, tý¡da, klasa;hezk  vØc;§;null
11993;kategorie, tý¡da;;§;null
11994;stýedn¡ tý¡da;;pý¡d+§;null
11995;vyçç¡ stýedn¡ tý¡da;;pý¡d+pý¡d+§;null
11995;ni§ç¡ çlechta;;pý¡d+§;null
11996;ekonomick  tý¡da;letadlo;;null
11997;prvn¡ tý¡da;;;null
11998;vìstavn¡ tý¡da;;;null
11999;zah lŸiv  tý¡da;Veblen;;null
12000;spodn¡ tý¡da;;;null
12001;vstup;;m;null
12001;vstupn‚;;s;null
12002;vstup;;m;null
12003;vstup;;m;null
12004;vniknut¡;pozemek: bez povolen¡;s;null
12004;vstup;pozemek: bez povolen¡;m;null
12005;vstup;vchod;m;null
12005;vstup;pýijit¡;m;null
12006;zak zat vstup;;3p dok+m;null
12007;vstup, input;poŸ¡taŸ;m;null
12008;vstup, vchod;budova;m;null
12009;vstup, vchod;dveýe;m;null
12010;vstup, vchod;;m;null
12011;vstup, pý¡stup;;m;null
12012;pravì;Ÿ st;pý¡d;null
12012;napravo;;pý¡sl;null
12013;pravì;ne levì;pý¡d;null
12014;pravicovì;politika;pý¡d;null
12014;pravì;pýenesenØ;pý¡d;null
12015;pravì;;pý¡d;null
12015;autentickì;form lnØ;pý¡d;null
12016;pravì;nefalçovanì;pý¡d;null
12017;pravì, autentickì;;pý¡d;null
12018;pravì, opravdovì, ryz¡;;pý¡d;null
12019;nefalçovanì, opravdovì, pravì;;pý¡d;null
12020;autentickì, nefalçovanì, pravì;ne kopie;pý¡d;null
12021;autentickì, nefalçovanì, pravì;tradiŸn¡;pý¡d;null
12022;prav  strana;lodi, letadla;pý¡d+§;null
12022;pravì bok;lodi, letadla;pý¡d+m;null
12023;na pravou stranu;lodi, letadla;pýedl+pý¡d+§;null
12023;na pravì bok;lodi, letadla;pýedl+pý¡d+m;null
12024;opravdovì, skuteŸnì, pravì;;pý¡d;null
12025;protiklad;;m;null
12025;pýesnì opak, pravì opak;;pý¡d+m;null
12025;antiteze;;§;null
12026;modern¡;;pý¡d;null
12027;modern¡;v m¢dØ;pý¡d;null
12028;modern¡;;pý¡d;null
12029;souŸasnì, modern¡;;pý¡d;null
12030;progresivn¡, modern¡, pokrokovì;;;null
12031;noviny;;pomn;null
12032;noviny;periodikum;§ mn;null
12033;noviny;jeden vìtisk;§ mn;null
12034;tisk;;m;null
12034;noviny;;§ mn;null
12035;noviny;;§ pomn;null
12036;noviny mal‚ho form tu;;§ pomn+pý¡d+m;null
12037;noviny mal‚ho form tu;;§ pomn+pý¡d+m;null
12038;inkoust pou§¡vanì na noviny;;m+pý¡d+pýedl+§ pomn;null
12039;st…l;;m;null
12039;stolek;;m zdrob;null
12040;st…l;j¡deln¡;m;null
12041;st…l;konferenŸn¡ apod.;m;null
12041;stolek;;m zdrob;null
12042;st…l;pracovn¡;m;null
12042;psac¡ st…l;;pý¡d+m;null
12043;çv‚dskì st…l;j¡dlo: zp…sob serv¡rov n¡;pý¡d+m;null
12043;bufet;stravovac¡ zaý¡zen¡;m;null
12044;kancel ýskì st…l, psac¡ st…l;n bytek;pý¡d+m;null
12044;sekret ý;n bytek;m;null
12045;çv‚dskì st…l;;pý¡d+m;null
12046;d¡lenskì st…l;;pý¡d+m;null
12047;pracovn¡ st…l;v laboratoýi;pý¡d+m;null
12048;rohovì st…l, rohovì stolek;;;null
12049;j¡deln¡ st…l;;;null
12050;jakìkoli, jakìkoliv;libovolnì;z jm;null
12050;kterìkoli, kterìkoliv;z dan‚ho vìbØru;z jm;null
12050;libovolnì;;pý¡d;null
12051;d t prostor, poskytnout prostor;;3p dok+m;null
12051;d vat prostor, poskytovat prostor;;3p ned+m;null
12051;uv dØt;film;4p ned;null
12051;bìt uveden;;ned+pý¡Ÿ ned;null
12052;uv‚st;do m¡stnosti apod.;4p dok;null
12052;uv dØt;do m¡stnosti apod.;4p ned;null
12053;zm¡nit, uv‚st;;4p dok;null
12053;zmiåovat, uv dØt, jmenovat;;4p ned;null
12054;d t, uv‚st;;4p dok;null
12054;d vat, uv dØt;;4p ned;null
12055;uv‚st, zveýejnit, pýedstavit;film;4p dok;null
12055;uv dØt, zveýejåovat, pýedstavovat;;4p dok;null
12056;nab¡dnout, uv‚st;;4p dok;null
12056;nab¡zet, uv dØt, prod vat;;m;null
12057;citovat;opakovat tat § slova;4p ned;null
12057;ocitovat, odcitovat;;4p dok;null
12057;uv‚st citaci;;2p dok;null
12057;uv dØt citace;;2p ned;null
12058;udat, uv‚st, nab¡dnout;udat cenu;4p dok;null
12058;stanovit, urŸit, urŸit si;z vaznØ;4p dok;null
12058;ud vat, uv dØt;;4p ned;null
12058;urŸovat, urŸovat si, stanovovat;z vaznØ;4p ned;null
12059;uv‚st v omyl;;4p dok+pýedl+m;null
12059;uv dØt v omyl;;4p ned+pýedl+m;null
12059;oklamat;;4p dok;null
12059;klamat;;4p ned;null
12060;uv‚st, odv‚st, zav‚st;;4p dok;null
12060;uv dØt, odv dØt, zav dØt;;4p ned;null
12061;zav‚st, uv‚st, zah jit;princip apod.;4p dok;null
12061;zav dØt, uv dØt;princip apod.;4p ned;null
12062;Francie;;§;null
12063;pou§¡vat;;4p ned;null
12063;pou§¡t;;4p dok;null
12064;pou§¡vat;;4p ned;null
12064;pou§¡t;;4p dok;null
12065;pou§¡vat;;4p ned;null
12065;pou§¡t;;4p dok;null
12066;pou§¡vat;;4p ned;null
12066;pou§¡t;;4p dok;null
12067;nespr vnØ pou§¡t;;4p pý¡sl+dok;null
12068;pou§¡t odst¡ny;v mal¡ýstv¡;dok+m mn;null
12069;pou§¡t tabul tor;;dok+m;null
12070;pou§¡t slznì plyn na;;4p dok+pý¡d+m;null
12071;pou§¡t znovu;;4p dok+pý¡sl;null
12072;dr§et;;ned;null
12073;dr§et;;4p ned;null
12073;podr§et;;4p dok;null
12074;dr§et, podep¡rat;;4p ned;null
12075;udr§et rovnov hu;;dok+§;null
12075;dr§et rovnov hu;;ned+§;null
12076;udr§et;;4p dok;null
12076;udr§ovat, dr§et;;4p ned;null
12076;neslevit z;z por;2p dok;null
12076;neslevovat z;;2p ned;null
12077;dr§et se;dr§et se pobl¡§;2p ned;null
12077;pýidr§et se;dr§et se pobl¡§;2p dok;null
12078;dr§et dietu;;ned+§;null
12079;krotit;;4p dok;null
12079;dr§et na uzdØ;;4p dok+pý¡d+§;null
12080;dr§et se, dozn¡vat;pocit apod.;ned;null
12081;dr§et rovnov hu;;ned+§;null
12081;dr§et v rovnov ze;;4p ned+pýedl+§;null
12081;vyv §it;;4p dok;null
12081;vyva§ovat;;4p ned;null
12082;m¡t, vlastnit;fyzicky;4p ned;null
12082;dr§et, pýechov vat;fyzicky: pr vnØ;4p ned;null
12083;dr§et zkr tka, dr§et zpØt;;4p ned+pý¡sl;null
12083;krotit, m¡rnit, brzdit;;4p ned;null
12083;pýit hnout uzdu;pýenesenØ;3p dok+§;null
12084;dr§et, stabilizovat;;4p ned;null
12085;udr§ovat, dr§et, podp¡rat;fyzicky;4p ned;null
12086;lnout k, t¡hnout k;k myçlence;3p ned;null
12086;dr§et se;myçlenky;2p ned;null
12086;pýilnout k;k myçlence;3p dok;null
12087;dr§et krok s;vìvojem;7p ned+m;null
12087;informovanì;;pý¡d;null
12088;dr§et se;ý¡dit se pravidly;2p ned;null
12088;dodr§ovat;ý¡dit se pravidly;4p ned;null
12088;dodr§et;ý¡dit se pravidly;4p dok;null
12089;omezovat, brzdit;;4p ned;null
12089;dr§et na uzdØ;;2p ned+pýedl+§;null
12090;zadr§ovat, dr§et;;4p ned;null
12091;pevnØ dr§et;;4p pý¡sl+ned;null
12091;pevnØ chytnout;;4p pý¡sl+dok;null
12092;dr§et t¢n;;;null
12092;zp¡vat ŸistØ;;;null
12093;dr§et se;i pýenesenØ;2p;null
12093;lnout k;;3p;null
12094;dr§et se zp tky;;;null
12095;dr§et v çachu;;4p;null
12096;dr§et se na stabiln¡ £rovni;;;null
12097;dr§et se, vzchopit se;;;null
12098;dr§et pohromadØ;;;null
12099;dr§et pohromadØ;;;null
12100;dr§et se nad vodou;;;null
12101;dr§et na uzdØ;;;null
12102;dr§et v tajnosti;;;null
12102;dr§et pod pokliŸkou;;;null
12103;dr§et si d…m;;;null
12104;dr§et krok s;;7p;null
12105;dr§et v tajnosti;;4p;null
12106;dr§et pod kontrolou;;4p;null
12107;dr§et v tajnosti;;;null
12108;dr§et krok s;ch…ze;;null
12109;dr§et krok s;s dobou;;null
12110;dr§et spolu;;;null
12111;dr§et spolu;;;null
12112;t hnout za jeden provaz;;;null
12112;dr§et spolu;;;null
12113;dr§et spolu;;;null
12114;koncert;hudba: orchestr;m;null
12115;koncert;hudba: popul rn¡;m;null
12116;kvalita, jakost;;§;null
12117;nejvyçç¡ kvalita, nejvyçç¡ jakost;;pý¡d+§;null
12118;lepç¡ kvalita;;pý¡d+§;null
12119;mimoý dnost;;§;null
12119;mimoý dn  kvalita;;pý¡d+§;null
12120;vìhra;ve hýe;§;null
12120;zisk;;m;null
12120;£lovek;pýenesenØ;m;null
12120;koýist;pýenesenØ;§;null
12121;vìnos;vŸetnØ n klad…;m;null
12121;zisk;po odeŸten¡ n klad…;m;null
12122;zisk, vìdØlek;;m;null
12123;zisk, vìnos, vìdØlek;;m;null
12123;profit;nØkdy hanlivØ;m;null
12124;vydØlat na;;4p dok;null
12124;vydØl vat na;;4p ned;null
12124;profitovat z;;2p ned;null
12124;m¡t zisk, dosahovat zisku;;ned+m;null
12125;vìnos, vìtØ§ek, zisk;vìdØlek;m;null
12125;pý¡jem;vìdØlek;m;null
12125;tr§ba;vìdØlek;§;null
12126;neŸekanì zisk;;pý¡d+m;null
12126;snadnì vìdØlek;;pý¡d+m;null
12127;neoŸek vanì zisk;;pý¡d+§;null
12128;padnout;obleŸen¡;3p dok;null
12128;bìt akor t;;3p ned+pý¡sl;null
12128;sedØt;;3p ned;null
12128;pasovat;hovorovØ;3p ned;null
12129;sedØt;;ned;null
12129;sednout si;;dok;null
12130;sedØt;ve vØzen¡;;null
12130;odsedØt si;trest;4p;null
12131;p¢zovat;;ned;null
12131;zap¢zovat;;dok;null
12131;bìt modelem, st t modelem, sedØt modelem;;ned+m;null
12132;sedØt obkroŸmo na;;6p ned+pý¡sl;null
12133;sedØt a breŸet;;;null
12134;zapadnout mezi;;4p;null
12134;hodit se k, sedØt k;;3p;null
12135;kam;where to;pý¡sl;null
12136;kam;;pý¡sl;null
12137;kam;;pý¡sl;null
12137;kampak;d…raznØji;pý¡sl;null
12138;kam;;pý¡sl;null
12139;kam;;z jm;null
12140;kam;;sp;null
12141;kam;;pý¡sl;null
12142;kamkoli, kamkoliv;smØr;pý¡sl;null
12142;vçude kam;smØr;pý¡sl+z jm;null
12143;bìt v konc¡ch;;;null
12143;nevØdØt kudy kam;;;null
12144;nevØdØt kudy kam;;;null
12144;bìt s rozumem v konc¡ch;;;null
12145;titul;kniha;m;null
12145;kniha;;§;null
12146;diplom, titul;vysokoçkolskì;m;null
12147;diplom, titul;univerzitn¡;m;null
12148;mistrovskì titul;;pý¡d+m;null
12149;ryt¡ýskì titul;;pý¡d+m;null
12149;ryt¡ýsk  hodnost;;pý¡d+§;null
12150;bakal ýskì titul;;;null
12151;magisterskì titul;;;null
12152;£spØçnì;dobýe vydØl vaj¡c¡;pý¡d;null
12153;£spØçnì;dobrì v nØŸem;pý¡d;null
12154;£spØçnì;dobýe dopadnout;pý¡d;null
12155;£spØçnì;;pý¡d;null
12156;£spØçnì;podnik n¡, obchod;pý¡d;null
12157;£spØçnì;ŸlovØk: ve sv‚m oboru;pý¡d;null
12158;uspØt;;dok;null
12158;bìt £spØçnì;;ned+pý¡d;null
12158;m¡t £spØch;;ned+m;null
12159;uspØt;;dok;null
12159;bìt £spØçnì;;ned+pý¡d;null
12159;m¡t £spØch;;ned+m;null
12160;£spØçnì, pý¡znivì;obdob¡ apod.;pý¡d;null
12161;prosperuj¡c¡, £spØçnì;;pý¡d;null
12162;kvetouc¡, £spØçnì, prosperuj¡c¡;;pý¡d;null
12163;£spØçnì £der;;;null
12164;technologie;znalosti;§;null
12164;technika;pý¡stroje;§;null
12165;technika;zp…sob proveden¡;§;null
12165;postup;;m;null
12166;technika;dovednost;§;null
12167;technick  çkola;;pý¡d+§;null
12167;technika;technick  çkola;§;null
12168;technika, technologie;;§;null
12169;technika, technologie;;§;null
12170;okno;;s;null
12171;okno;sklo;s;null
12172;okno;poŸ¡taŸ;s;null
12173;£let;;m;null
12173;okno;nemoci si vzpomenout;s;null
12174;Ÿeln¡ sklo, pýedn¡ sklo, pýedn¡ okno;auta;pý¡d+s;null
12175;m¡t vìpadek;;ned+m;null
12175;m¡t okno;idiom;ned+s;null
12176;stýeçn¡ okno;;pý¡d+s;null
12177;lodn¡ okno;kulat‚;pý¡d+s;null
12178;arkìýov‚ okno, obloukov‚ okno;;;null
12179;pý¡prava;;§;null
12180;pý¡prava;pl nov n¡;§;null
12181;pý¡prava;tr‚nink;§;null
12182;pý¡prava;;§;null
12183;pý¡prava;;§;null
12184;vzdØl n¡;;s;null
12184;vØdomosti;odborn‚;§ mn;null
12184;pý¡prava, pr…prava;odborn ;§;null
12185;zkouçka, pý¡prava;;§;null
12185;n cvik;;m;null
12186;docela jednoduçe;;;null
12186;prostØ;;;null
12187;prostØ, zkr tka;;pý¡sl;null
12188;prostØ, zkr tka;;pý¡sl;null
12189;jednoduçe, prostØ;;pý¡sl;null
12190;pý¡jem;;m;null
12190;d…chod;ýidŸeji;m;null
12191;pý¡jem;;m;null
12191;tr§by;z prodeje;§ mn;null
12192;vìnos, vìtØ§ek, zisk;vìdØlek;m;null
12192;pý¡jem;vìdØlek;m;null
12192;tr§ba;vìdØlek;§;null
12193;pý¡jem;televize, r dia;m;null
12193;sign l;televize, r dia;m;null
12194;pý¡jem;potravy;m;null
12195;pý¡jem;v nemocnici;m;null
12196;pý¡jem;podnikov‚ oddØlen¡ pýij¡maj¡c¡ zbo§¡;m;null
12197;pý¡jem;r dio: hl çen¡;zvol;null
12198;vìnos, pý¡jem;st tn¡;m;null
12198;d…chod;st tn¡;pý¡d+m;null
12199;pý¡jem, d…chod;hrubì;pý¡d+m;null
12199;tr§ba;z obchod…;§;null
12200;roŸn¡ plat, roŸn¡ pý¡jem;roŸn¡;pý¡d+m;null
12201;disponibiln¡ pý¡jem, disponibiln¡ d…chod;;;null
12202;hrubì pý¡jem;;;null
12203;£ýad;st tn¡ organizace;m;null
12203;org n;st tn¡ organizace;m;null
12204;org n;tØlesnì;m;null
12205;org n;komise, vìbor apod.;m;null
12205;org n;prodlou§en  ruka apod.;m;null
12206;org n, sbor;instituce;m;null
12207;smyslovì org n;;pý¡d+m;null
12208;transplant t;;m;null
12208;transplantovanì org n;;pý¡d+m;null
12209;v§dy, poka§d‚;frekvence;pý¡sl;null
12209;v§dycky;hovorovØ;pý¡sl;null
12210;poý d jeçtØ;otevýen  mo§nost;pý¡sl+pý¡sl;null
12210;v§dycky;hovorovØ;pý¡sl;null
12210;kdykoli;;pý¡sl;null
12211;poý d, v§dy;nav§dy;pý¡sl;null
12211;v§dycky;hovorovØ;pý¡sl;null
12212;jako obvykle, jako v§dycky;;z jm+z jm+pý¡sl;null
12212;obvyklì, bØ§nì, norm ln¡;;pý¡d;null
12213;jako obvykle, jako obyŸejnØ, jako v§dycky;;;null
12214;ý¡jen;;m;null
12215;£Ÿast;neform ln¡ skupiny;§;null
12216;£Ÿast v, £Ÿast na;;6p §;null
12217;£Ÿast, spolu£Ÿast;Ÿinnost ve skupinØ;§;null
12218;pý¡tomnost;osoba;§;null
12218;£Ÿast na;osoba: pýi ud losti;6p §;null
12219;spolu£Ÿast, £Ÿast;finanŸn¡;§;null
12219;pod¡lnictv¡;finanŸn¡;s;null
12219;pod¡l;finanŸn¡;m;null
12220;£Ÿast, pý¡tomnost;;§;null
12221;n vçtØva, £Ÿast;na akci;§;null
12222;£Ÿast, doch zka;;§;null
12223;vyj dýit soustrast s;;7p dok+§;null
12223;vyj dýit £Ÿast s;;7p dok+§;null
12224;odm¡tnout;;4p dok;null
12224;necht¡t;z por;4p ned;null
12225;odm¡tnout;;dok;null
12226;odm¡tnout;;4p dok;null
12227;odm¡tnout;;4p dok;null
12227;odm¡tat;;4p ned;null
12228;zam¡tnout, odm¡tnout;;4p dok;null
12228;zam¡tat, odm¡tat;;4p ned;null
12229;odepý¡t, odm¡tnout, neposkytnout;nedat;4p dok;null
12229;odp¡rat, odm¡tat, neposkytovat;nedat;4p ned;null
12230;odepý¡t, odm¡tnout, neposkytnout;platbu;4p dok;null
12230;odp¡rat, odm¡tat, neposkytovat;platbu;4p ned;null
12231;odm¡tnout, zavrhnout;;4p dok;null
12232;odm¡tnout, zavrhnout;r znØ;4p dok;null
