Lemma_Sense_Id;Translation_Lemma;Translation_Sense;Translation_Gram_Info;Translation_Lex_Info
13817;atraktivní;;příd;null
13818;příjemný;;příd;null
13819;hezký, příjemný;;příd;null
13820;radostný, veselý, příjemný;šťastný;příd;null
13821;příjemný, zábavný;;příd;null
13822;příjemný, milý, pěkný;;příd;null
13822;libý;knižně;příd;null
13823;příjemný, přívětivý, přátelský;osoba;příd;null
13824;pohodlný, příjemný, vysněný;dobrý;příd;null
13825;ochotný, příjemný, milý;;příd;null
13826;atraktivní, příjemný;vzhledem;příd;null
13827;příjemný, sympatický;;příd;null
13828;uhlazený, jemný, příjemný, šarmantní;vychování;příd;null
13829;chutný, příjemný;chuť a vůně jídla apod.;příd;null
13830;příjemný na dotek;;příd+předl+m;null
13831;objem;;m;null
13832;objem;;m;null
13833;objem;obchodu;m;null
13834;pojmout;;4p dok;null
13834;obsahovat;;4p ned;null
13834;mít objem;;ned+m;null
13835;kapacita;mez: uskladnitelné množství;ž;null
13835;objem, obsah;mez: krychlová;m;null
13836;výroba, produkce;továrna;ž;null
13836;objem výroby;továrna;m+ž;null
13837;objem v pase;;m+předl+m;null
13838;stupeň;měřicí jednotka;m;null
13839;úroveň;hierarchie;ž;null
13839;stupeň;hierarchie;m;null
13840;rychlostní stupeň;form.;příd+m;null
13840;stupeň;;m;null
13840;rychlost;hovorově;ž;null
13840;jednička, dvojka, trojka, čtyřka, pětka;konkrétní rychlost;ž;null
13841;pozice;v žebříčku;ž;null
13841;stupeň;v žebříčku;m;null
13842;schod, stupeň;;m;null
13843;období;;s;null
13843;stupeň, stádium;;m;null
13843;fáze, perioda, etapa;;ž;null
13844;druhý stupeň;přídavných jmen a příslovcí;čísl+m;null
13844;komparativ;přídavných jmen a příslovcí;m;null
13845;superlativ;;m;null
13845;třetí stupeň;stupňování přídavných jmen;čísl+m;null
13846;druhý stupeň;ZŠ;;null
13847;druhý stupeň;ZŠ;;null
13848;nejvyšší stupeň pohotovosti;;;null
13849;bratr;sourozenec;m;null
13849;brácha;hovorově;m;null
13850;nevlastní bratr;;příd+m;null
13851;mladší bratr;;;null
13852;festival;filmový, hudební;m;null
13853;festival;pouliční;m;null
13854;rockový festival;;;null
13855;úvaha;;ž;null
13855;myšlení, přemýšlení;;s;null
13855;uvažování, rozvažování, hloubání;hluboké;s;null
13856;zvážení, uvážení;;s;null
13856;úvaha;;ž;null
13857;úvaha;;;null
13858;úvaha;myšlenky;ž;null
13858;uvažování, rozvažování, zvažování;myšlenky: nedokonavé;s;null
13858;uvážení, zvážení;myšlenky: dokonavé;s;null
13859;úvaha;;ž;null
13860;kůň;;m;null
13861;kůň;;m;null
13862;kůň, jezdec;šachy;m;null
13863;tažný kůň;;příd+m;null
13864;tažný kůň;;příd+m;null
13865;válečný kůň;;příd+m;null
13866;naostro okovaný kůň;;přísl+příd+m;null
13867;tažný kůň;;příd+m;null
13868;houpací kůň;;;null
13869;pozornost;;ž;null
13869;pozor;;m;null
13870;pozornost;upoutat něčí;ž;null
13871;publicita, pozornost;v novinách;ž;null
13872;obrátit pozornost k;;3p dok+ž;null
13873;zasluhující pozornost;;příč ned+ž;null
13874;vyrušovat, rozptylovat;;4p ned;null
13874;vyrušit, rozptýlit;;4p dok;null
13874;odvést pozornost;;dok+ž;null
13874;odvádět pozornost;;ned+ž;null
13875;odvádějící pozornost;;příč ned+ž;null
13875;rušivý, rozptylující;;příd;null
13876;uvážlivost, pozornost, ohleduplnost;;ž;null
13877;upoutat pozornost;;;null
13878;upoutat pozornost;;;null
13878;upoutat pozornost, přitáhnout pozornost;;;null
13879;vyžadovat pozornost;;;null
13879;říkat si o pozornost;;;null
13880;nasměrovat pozornost na;;4p;null
13881;nasměrovat svou pozornost na;;4p;null
13882;odvést pozornost od, odvrátit pozornost od;;2p;null
13883;odvést pozornost od, odvrátit pozornost od;;2p;null
13883;odvádět pozornost od, odvracet pozornost od;;;null
13884;udržet si pozornost;;;null
13885;poskytnout;;4p dok;null
13885;poskytovat;;4p ned;null
13886;poskytnout;něco někomu;4p dok;null
13886;poskytovat;něco někomu;4p ned;null
13887;postarat se o, zařídit;zařídit;4p dok;null
13887;dodat, poskytnout;;4p dok;null
13887;dodávat, poskytovat;;4p ned;null
13888;dát prostor, poskytnout prostor;;3p dok+m;null
13888;dávat prostor, poskytovat prostor;;3p ned+m;null
13888;uvádět;film;4p ned;null
13888;být uveden;;ned+příč ned;null
13889;přiznat, schválit, poskytnout;právo;4p dok;null
13889;udělit;;4p dok;null
13889;přiznávat, schvalovat, poskytovat;;4p ned;null
13889;udělovat;;4p ned;null
13890;dát, udělit, poskytnout;;4p dok;null
13890;dávat, udělovat, poskytovat;;4p ned;null
13891;poskytnout, dát;;4p dok;null
13891;poskytovat, dávat;;4p ned;null
13892;poskytnout útočiště;;3p dok+s;null
13892;schovávat, ukrývat;;4p ned;null
13893;poskytnout důkazy;;;null
13894;dát k dispozici;;4p;null
13894;opatřit, uspořádat, poskytnout;;4p;null
13895;policejní provokace;vedoucí k zatčení;příd+ž;null
13896;policejní stanice;;příd+ž;null
13897;policejní ředitel;;příd+m;null
13898;policejní dohled;;příd+m;null
13899;policejní auto;;;null
13899;policejní vůz;;;null
13900;policejní důstojník;;;null
13901;policejní stát;;;null
13902;šťastný;;příd;null
13903;šťastný;;příd;null
13904;šťastný;mající štěstí;příd;null
13905;šťastný;;příd;null
13906;šťastný;;příd;null
13907;rád, šťastný;;příd;null
13908;veselý, radostný, šťastný;;příd;null
13909;rád, šťastný;;příd;null
13910;náhodný;neplánovaný;příd;null
13910;příznivý, šťastný;shoda okolností;příd;null
13911;šťastný, požehnaný;;příd;null
13912;šťastný, bezstarostný;;příd;null
13913;šťastný, příznivý;okolnosti;příd;null
13914;požehnaný, šťastný;;příd;null
13915;šťastný, jásající, přešťastný;;příd;null
13916;veselý, radostný, šťastný;;příd;null
13917;šťastný jako blecha;;;null
13918;založit;dát vzniknout;4p dok;null
13918;zakládat;;4p ned;null
13918;zřídit;právnicky;4p dok;null
13918;zřizovat;právnicky;4p ned;null
13919;obdarovat;formou nadace;4p dok;null
13919;dotovat;;4p ned;null
13919;založit;pomocí finančního daru;4p dok;null
13920;založit;podnik;4p dok;null
13921;půjčit;někomu;4p dok;null
13921;založit;hovorově: někoho;4p dok;null
13922;založit;a nemoci najít;4p dok;null
13923;založit, vybudovat;;4p dok;null
13923;zřídit;právnicky;4p dok;null
13923;zakládat;;4p ned;null
13923;zřizovat;právnicky;4p ned;null
13924;založit kolonii;;dok+ž;null
13925;založit, zaarchivovat;;4p;null
13926;udělat se pro sebe;;;null
13926;založit si firmu;;;null
13927;obsah;;m;null
13927;náplň;;ž;null
13928;kapacita;mez: uskladnitelné množství;ž;null
13928;objem, obsah;mez: krychlová;m;null
13929;obsah, výtah;shrnutí textu;m;null
13929;abstrakt;shrnutí textu;m;null
13930;výzkum;;m;null
13930;zkoumání;;s;null
13931;výzkum, vývoj;široký;m;null
13931;průzkum;úzký;m;null
13931;zkoumání, bádání;činnost;s;null
13932;průzkum, výzkum;veřejné mínění;m;null
13932;anketa;;ž;null
13933;zkoumání, bádání;;s;null
13933;výzkum, průzkum;;m;null
13934;výzkum jeskyní;;m+ž mn;null
13935;průzkum veřejného mínění;;;null
13935;výzkum veřejného mínění;;;null
13936;slavný;;příd;null
13936;proslulý, věhlasný;knižně;příd;null
13936;známý;;příd;null
13937;slavný;vítězství apod.;příd;null
13938;proslulý, slavný;;příd;null
13939;významný, slavný;;příd;null
13940;slavný, proslulý;;příd;null
13940;renomovaný;;příd;null
13941;slavný, proslulý;člověk;příd;null
13942;slavný, proslulý;věc;příd;null
13943;společenský;oblek;příd;null
13944;společenský;;příd;null
13945;společensky;;přísl;null
13946;společensky;;přísl;null
13947;společensky;;přísl;null
13948;společenský;;příd;null
13949;společenský;člověk;příd;null
13950;společenský;rostlina;příd;null
13951;společenský, přátelský, družný;;příd;null
13952;otevřený, společenský;osoba: extrovertní;příd;null
13953;večírek;společenská událost;m zdrob;null
13953;společenský večer;;příd+m;null
13954;standardní, společenský;tance: klasické;příd;null
13955;společenský, družný;;příd;null
13956;extrovertní, společenský;;příd;null
13957;klasický tanec, společenský tanec;;;null
13958;společenský klub;sport apod.;;null
13959;tradiční;historický;příd;null
13960;obvyklý, tradiční, konvenční;;příd;null
13961;zemřít, umřít na;nemoc;4p dok;null
13961;zemřít;jiná příčina;7p dok;null
13961;umírat;;ned;null
13961;zemřít za;ideál;4p dok;null
13962;zemřít;;dok;null
13963;skonat, zemřít;;dok;null
13964;přání zemřít;přání vlastní smrti;;null
13965;zemřít přirozenou smrtí;;;null
13966;zemřít mladý;;;null
13966;odejít předčasně;poeticky;;null
13967;žít či zemřít;;;null
13968;využívat;;2p ned;null
13968;využít;;2p dok;null
13968;využívat;;4p ned;null
13968;využít;;4p dok;null
13969;využít;;4p dok;null
13969;využívat;;4p ned;null
13970;vytěžit maximum z;;2p dok+s;null
13970;využívat;;2p ned;null
13971;využít, zužitkovat;;4p dok;null
13971;využívat, zužitkovávat;;4p ned;null
13972;využívat subdodávek;;ned+ž mn;null
13973;využívat služeb subdodavatele;;dok+ž mn+m;null
13974;kandidát;muž: volby;m;null
13974;kandidátka;žena: volby;ž;null
13975;kandidát;politik, který vede kampaň;m;null
13976;kandidát na;;4p m;null
13977;aspirant na;;4p dok;null
13977;uchazeč o, kandidát na;;4p m;null
13978;nominovaný, kandidát;;m;null
13979;nominovaný, kandidát;;m;null
13980;teplota;zima či teplo;ž;null
13981;teplota;zvýšená;ž;null
13982;pokojová teplota;;;null
13983;vlna;voda;ž;null
13984;vlna;velký počet;ž;null
13985;vlna;materiál;ž;null
13985;rouno;;s;null
13986;vlna;aktivity, událostí;ž;null
13986;příval;otázek;m;null
13987;vlna;nahromadění událostí;ž;null
13988;vlna;moře;ž;null
13989;nápor, příliv;;m;null
13989;nárůst;prudký a náhlý;m;null
13989;vlna;popularity apod.;ž;null
13990;vlna;textilní materiál;ž;null
13991;vlna;myšlení: být na stejné vlně;ž;null
13992;příboj;vlna;ž;null
13992;příbojová vlna;vlna;příd+ž;null
13993;studená vlna;;příd+ž;null
13993;náhlé ochlazení;;příd+s;null
13994;vlna, řada, série;velký počet;ž;null
13995;vlna, kudrlina;vlasy;ž;null
13996;jako vlna;;sp+ž;null
13997;teplá vlna;;příd+ž;null
13998;studená vlna;meteorologicky;;null
13999;vlna zločinnosti;;;null
14000;nezpracovaná vlna;;;null
14001;třetina;;ž;null
14002;vznik;;m;null
14003;formování;;s;null
14003;vznik;;m;null
14004;ukázat;prstem;4p dok;null
14004;ukazovat;;4p ned;null
14005;ukázat;;4p dok;null
14005;ukazovat;;4p ned;null
14006;ukázat;;4p dok;null
14006;ukazovat;;4p ned;null
14007;ukazovat;měření;4p ned;null
14007;ukázat;;4p dok;null
14008;ukázat;směr;4p dok;null
14008;ukazovat;;4p ned;null
14009;ukazovat;;4p ned;null
14009;ukázat;;4p dok;null
14010;odkrýt, odhalit, ukázat;;4p dok;null
14010;odkrývat, odhalovat, ukazovat;;4p ned;null
14011;předvést, ukázat;;4p dok;null
14011;předvádět, ukazovat;;4p ned;null
14012;ukázat svaly;přeneseně;dok+m mn;null
14012;ukazovat svaly;přeneseně;ned+m mn;null
14013;ukazovat, ukazovat na;naznačovat;4p ned;null
14013;ukázat, ukázat na;naznačit;4p dok;null
14014;předvádět, ukazovat, vystavovat;ukazovat něco;4p ned;null
14014;stavět na odiv;ukazovat něco;4p ned+předl+m;null
14014;chlubit se, honosit se;ukazovat něco;7p ned;null
14015;odhalit, předvést, ukázat;poprvé ukázat;4p dok;null
14015;odhalovat, předvádět, ukazovat;poprvé ukázat;4p ned;null
14016;ukazovat, prozrazovat;;4p ned;null
14016;ukázat, prozradit;;4p ned;null
14017;vést;;4p;null
14017;ukazovat cestu;;4p;null
14018;ukazovat cestu k;;3p;null
14019;jižní;;příd;null
14020;podepsat;;4p dok;null
14020;podepisovat;;4p ned;null
14020;signovat;velmi formálně;4p dok;null
14021;podepsat;smlouvu apod.;4p dok;null
14021;podepisovat;smlouvu apod.;4p ned;null
14022;podepsat;;4p dok;null
14022;dát autogram;;3p dok+m;null
14023;podepsat smlouvu s;;7p dok+ž;null
14024;podepsat se iniciálami;;dok+ž mn;null
14025;podepsat, schválit;;4p dok;null
14026;podepsat převzetí;;2p;null
14027;buď;jeden nebo druhý;spojka;null
14027;ani;v záporu;část;null
14027;také ne, taky ne;v záporu;přísl+část;null
14028;vítejte;vykání;rozk;null
14028;buďte vítán;vykání;rozk+příd;null
14028;vítej;tykání;rozk;null
14028;buď vítán;tykání;rozk;null
14029;buď - anebo;;;null
14030;buď - nebo;;;null
14030;buď - anebo;;;null
14031;postava;literatura: osoba;ž;null
14032;postava;osoba: tvar;ž;null
14032;figura;;ž;null
14033;postava;kniha, divadlo;ž;null
14034;postava, figura;;ž;null
14035;role, úloha, postava;ve hře;ž;null
14036;hlavní postava;románu;příd+ž;null
14036;protagonista;románu;ž;null
14037;hlavní postava;případu;příd+ž;null
14037;protagonista;případu;ž;null
14038;auto;;s;null
14038;automobil;;m;null
14038;vůz;;m;null
14039;automobil;;m;null
14039;auto;hovorově;s;null
14040;automobil se zadními sedadly oddělenými sklem;;;null
14041;bezpečnost;ochrana před ohrožením;ž;null
14041;bezpečí;stav, místo bez ohrožení;s;null
14042;telefon;;m;null
14042;telefonní aparát;zastarale;příd+m;null
14043;telefon;;m;null
14044;telefon;;m;null
14045;mobilní telefon;;příd+m;null
14045;mobil;hovorově;;null
14046;mobilní telefon;;příd+m;null
14046;mobil;hovorově;;null
14047;položit telefon;;;null
14048;trápit;negativní;4p ned;null
14048;zajímat;neutrální;4p ned;null
14049;být jedno;;3p ned+čísl;null
14049;být lhostejné;formálněji;3p ned+příd;null
14049;zajímat;;4p dok;null
14049;být fuk;hovorově;3p ned+přísl;null
14050;zajímat;;4p dok;null
14051;zajímat se o;;4p;null
14051;mít zájem o;;4p;null
14052;zajímat s o;;4p;null
14053;stávat se;;ned;null
14053;stát se;;dok;null
14053;začínat být;;ned+ned;null
14053;z-, ze-;;předp;null
14054;stát se, přihodit se;;dok;null
14054;stávat se, vyskytovat se;;ned;null
14054;stát se, vyskytnout se;;dok;null
14055;stávat se konkrétním;postupně vznikat;;null
14055;získávat konkrétní obrysy;postupně vznikat;;null
14056;kolega;muž;m;null
14056;kolegyně;žena;ž;null
14056;vrstevník;stejného věku: muž;m;null
14056;vrstevnice;stejného věku: žena;ž;null
14057;kolega, spolupracovník;muž;m;null
14057;kolegyně, spolupracovnice;žena;ž;null
14058;spolupracovník, kolega;muž;m;null
14058;spolupracovnice, kolegyně;žena;ž;null
14059;společník, spolupracovník, kolega;v zaměstnání: muž;m;null
14059;společnice, spolupracovnice, kolegyně;v zaměstnání: muž;ž;null
14060;kolega, společník;;m;null
14061;zrát, dozrávat, hrozit;;ned;null
14061;schylovat se k;;3p ned;null
14062;pole;zemědělství;s;null
14063;pole;datová struktura;s;null
14063;pole;diskové;s;null
14064;pole;obdělávané;ž;null
14064;plantáž;;ž;null
14065;obor;něčí;m;null
14065;oblast;působnosti;ž;null
14065;pole;působnosti;ž;null
14066;koule;;m;null
14066;okruh;zájmů;m;null
14066;pole;působnosti;s;null
14067;rozsah, záběr;;m;null
14067;pokrytí;;s;null
14067;pole působnosti;;s+ž;null
14068;rýžové pole;;příd+s;null
14069;minové pole;;příd+s;null
14070;minové pole;přeneseně: nebezpečná sitauce;příd+s;null
14071;zorné pole;;;null
14072;magnetické pole;;;null
14073;termín;nejzazší datum;m;null
14073;lhůta;;ž;null
14073;doba;;ž;null
14074;termín;odevzdání;příd;null
14075;termín, pojem;odborný;m;null
14076;oběť;něco poškozeného: přeneseně;ž;null
14077;oběť;válečná;ž;null
14078;oběť;Bohu;ž;null
14079;oběť;čin;ž;null
14079;obětování;čin;s;null
14080;oběť;náboženství: zvíře, předmět, čin;ž;null
14080;obětování;náboženství: čin;s;null
14081;oběť;něco obětovaného;ž;null
14082;oběť;smrt osoby;ž;null
14083;oběť;zraněný;ž;null
14084;oběť;týrání;ž;null
14085;oběť;podvodu;ž;null
14086;oběť;kdo trpí;ž;null
14087;kořist, oběť;lovené zvíře;ž;null
14088;oběť výsměchu;;ž+m;null
14089;oběť neštěstí, oběť pohromy;;;null
14090;lidská oběť;;;null
14091;nabídnout oběť;Bohu;;null
14092;nejvyšší oběť;;;null
14093;tempo;;m;null
14093;rychlost;;s;null
14094;rychlostní stupeň;form.;příd+m;null
14094;stupeň;;m;null
14094;rychlost;hovorově;ž;null
14094;jednička, dvojka, trojka, čtyřka, pětka;konkrétní rychlost;ž;null
14095;rychlost;;ž;null
14095;tempo;;s;null
14096;rychlost;;ž;null
14097;tempo;;s;null
14097;rychlost;;ž;null
14098;rychlost;;ž;null
14099;rychlost;veličina;ž;null
14100;rychlost;;ž;null
14101;rychlost;;ž;null
14102;jet rychle;;ned+přísl;null
14102;jet nepovolenou rychlostí;;ned+příd+ž;null
14102;překračovat povolenou rychlost;;ned+příd+ž;null
14102;překročit nepovolenou rychlost;;dok+příd+ž;null
14103;překračující povolenou rychlost;;příč ned+příd+ž;null
14104;rychlost letu;;;null
14105;přepnout na vyšší rychlost;;;null
14106;způsobit;;4p dok;null
14106;zapříčinit;knižně;4p dok;null
14106;způsobovat;;4p ned;null
14106;zapříčiňovat;knižně;4p ned;null
14107;způsobit;;4p dok;null
14107;být příčinou;;2p ned+ž;null
14108;způsobit;něco někomu;4p dok;null
14109;způsobit, zapříčinit;;4p dok;null
14109;ztropit;něco negativního;4p dok;null
14110;způsobit, zapříčinit;;4p dok;null
14110;způsobovat, zapříčiňovat;;4p ned;null
14111;způsobit obtíže;;3p dok+m mn;null
14112;způsobit si;;4p dok;null
14112;utrpět;;4p dok;null
14113;způsobit, přivodit;;4p dok;null
14114;vyvolat, způsobit;;4p dok;null
14114;vyvolávat, působit;;4p ned;null
14115;způsobit, přivodit;chaos apod.;4p dok;null
14116;způsobit, přivodit;chaos apod.;4p dok;null
14117;rozvrátit;;4p dok;null
14117;způsobit nezdar;;2p dok+m;null
14118;vyvolat, přivodit, způsobit;;4p;null
14119;způsobit problémy;;;null
14120;způsobit problémy;;3p;null
14121;nadělat spoušť;;;null
14121;způsobit chaos;;;null
14122;umělecký;;příd;null
14123;umělecký;;příd;null
14124;umělecky založený;;přísl+příd;null
14125;přicházet, blížit se;čas;ned;null
14125;klepat na dveře;přeneseně;ned+předl+ž pomn;null
14126;vrátit;to give back;4p dok;null
14126;dát zpátky;;4p dok+přísl;null
14126;vracet;;4p ned;null
14127;vrátit;;4p dok;null
14127;vracet;;4p ned;null
14127;dát zpátky;;dok+přísl;null
14128;vrátit;do původního stavu;4p dok;null
14128;vracet;do původního stavu;4p ned;null
14129;vrátit se;jít zpátky;dok;null
14129;vracet se;;ned;null
14130;nahradit, refundovat;;4p dok;null
14130;nahrazovat, refundovat;;4p ned;null
14130;vrátit peníze;;dok+m mn;null
14130;vracet peníze;;ned+m mn;null
14131;vrátit se;;dok;null
14131;vracet se;;ned;null
14132;dát zpět, vrátit zpět;umístit zpět;4p dok+přísl;null
14132;dávat zpět, vracet zpět;umístit zpět;4p ned+přísl;null
14133;obnovit, vrátit, navrátit;do původního stavu;4p dok;null
14133;obnovovat, vracet, navracet;do původního stavu;4p ned;null
14134;vrátit se;jít zpět;dok;null
14134;vracet se;jít zpět;ned;null
14135;vrátit, zrušit, zvrátit;;4p dok;null
14135;vracet, rušit;;4p ned;null
14136;splatit, zaplatit, vrátit;peníze;4p dok;null
14136;splácet, platit, vracet;peníze;4p ned;null
14137;splatit, oplatit, opětovat, vrátit;laskavost;4p dok;null
14137;splácet, oplácet, opětovat, vracet;laskavost;4p ned;null
14138;splatit, oplatit, opětovat, vrátit;;4p dok;null
14138;splácet, oplácet, opětovat, vracet;laskavost;4p ned;null
14139;opakovat se, vracet se;jev;ned;null
14139;zopakovat se, vrátit se;;dok;null
14140;hlavní přívod;voda;příd+m;null
14140;hlavní potrubí;;příd+m;null
14140;řad;formálně;m;null
14140;vodovodní řad;formálně;příd+m;null
14141;establishment;;m;null
14141;řád;;m;null
14142;spokojený, uspokojený;;příd;null
14142;rád;;příd;null
14143;rád;;příd;null
14143;s radostí;;předl+ž;null
14144;řád;vojenský;m;null
14144;vyznamenání;vojenské;s;null
14144;metál;vojenský: hovorově;m;null
14145;rád;něco dělat, udělat;;null
14146;mít rád;člověka;4p ned+příd;null
14146;milovat, zbožňovat;ne nutně milostný vztah;4p ned;null
14147;rád, šťastný;;příd;null
14148;mít rád;přátelství;4p ned+příd;null
14148;líbit se, zamlouvat se;být sympatický;3p ned;null
14149;mít rád;láska;4p ned+příd;null
14150;mít rád;jídlo, hudbu, knihu apod.;4p ned+příd;null
14150;chutnat;jídlo;3p ned;null
14150;chutnat;konkrétní pokrm;3p ned;null
14150;líbit se;vzhled;3p ned;null
14151;milovat;člověka;4p ned;null
14151;mít rád;;4p ned+příd;null
14152;uspořádání;;s;null
14152;řád, pořádek;;m;null
14153;řád, pořádek;zákonnost;m;null
14154;jízdní řád;;příd+m;null
14155;rád, šťastný;;příd;null
14156;chtivý, dychtivý;;příd;null
14156;strašně rád;;přísl+příd;null
14156;nemoci se dočkat;;2p ned+dok;null
14157;nemít rád;;ned+příd;null
14158;mít rád;to be fond of;4p ned;null
14159;jízdní řád;;příd+m;null
14160;mít rád;;4p;null
14160;mít zálibu v;;6p;null
14161;mít rád;;4p;null
14161;líbit se;;3p;null
14162;rád se hádat;;;null
14163;nemít rád;;4p;null
14163;nepřijmout dobře;;4p;null
14163;nekvitovat s povděkem;;4p;null
14164;sportovní;chování;příd;null
14165;sportovní;používající se při sportu;příd;null
14166;sportovní;člověk;příd;null
14167;sportovní;člověk;příd;null
14168;sportovní;oblečení;příd;null
14169;sportovní boby;;příd+m mn;null
14170;sportovní chování;fair play;příd+s;null
14171;sportovní talent;;příd+m;null
14172;sportovní duch;;;null
14173;sportovní bunda;;;null
14174;sportovní tričko;;;null
14175;sportovní auto;;;null
14175;sporťák;hovorově;;null
14176;sportovní oblečení;;;null
14177;sportovní bunda;;;null
14178;sportovní stránka;v novinách;;null
14179;gól;;m;null
14179;branka;;ž;null
14180;vyrovnávací gól;;příd+m;null
14181;datum;den v měsíci;s;null
14182;datum splatnosti;;;null
14183;stanovit datum;konání;;null
14184;otevřený;neuzavřený;příd;null
14185;zbývající, nevyřešený, nedořešený;;příd;null
14185;nesplacený, nezaplacený, nevyrovnaný;finančně;příd;null
14185;otevřený;neukončený;příd;null
14186;otevřený;ústa;příd;null
14186;dokořán;ústa;přísl;null
14187;prázdno, volno;kam;s;null
14187;otevřený prostor;;příd+m;null
14188;vstřícný, otevřený;v komunikaci;příd;null
14189;upřímný, otevřený;;příd;null
14190;otevřený, společenský;osoba: extrovertní;příd;null
14191;přímočarý, upřímný, otevřený;;příd;null
14192;otevřený, veřejný, neskrývaný;;příd;null
14193;upřímný, otevřený, čestný;;příd;null
14194;otevřený úvěr, úvěrový účet;;;null
14195;otevřený oheň;;;null
14196;velký, obrovský;;příd;null
14197;velký;;příd;null
14197;obrovský, obrovitý;velmi velký;příd;null
14197;rozlehlý, prostorný;rozloha;příd;null
14198;zásadní, obrovský, velký, významný;;příd;null
14199;obrovský, ohromný, velikánský;velmi velký;příd;null
14200;obrovský, kolosální, enormní;;příd;null
14201;obrovský, monstrózní;;příd;null
14202;obrovský, ohromný, velikánský;velký;příd;null
14203;obrovský, rozsáhlý, široký;velmi velký;příd;null
14203;nesmírný;velmi velký, široký;příd;null
14203;nekonečný;přeneseně;příd;null
14204;obrovský, ohromný;;příd;null
14205;ohromně, obrovsky;;přísl;null
14206;obrovský, ohromný;fyzické rozměry;příd;null
14207;obrovský, ohromný, nezměrný;hodnocení;příd;null
14208;mamutí, obrovský;;příd;null
14209;obrovský, enormní, obludný;velikost;příd;null
14210;kolosální, obrovský, ohromný;;příd;null
14211;nezměrný, obrovský;;příd;null
14212;obří, obrovský;;příd;null
14213;monumentální, obrovský;;příd;null
14214;kolosální, gigantický, obrovský;;příd;null
14215;obrovský zájem o;;4p;null
14215;jít na odbyt;;;null
14216;bát se, obávat se;;4p ned;null
14216;mít strach;;ned+m;null
14217;dělat si starosti;;ned+ž mn;null
14217;bát se, strachovat se;;ned;null
14218;mít strach;to be afraid;ned+m;null
14218;bát se, obávat se;to be afraid;2p ned;null
14219;kategorie;;ž;null
14220;kategorie, třída;;ž;null
14221;klasifikace, kategorie;konkrétní, kam předmět patří;ž;null
14222;volba;činnost;ž;null
14222;výběr;selekce;m;null
14223;výběr;rozsah možností;m;null
14224;výběr;;m;null
14224;rozmanitost, různorodost, pestrost;důraz na odlišnost předmětů;ž;null
14224;škála, paleta;důraz na množství typů;ž;null
14225;výběr;volba;m;null
14225;vybírání;volba;s;null
14225;sběr;sklízení, shromažďování;m;null
14225;sbírání;sklízení, shromažďování;s;null
14226;výběr;statistika;m;null
14227;výběr;proces vybírání;m;null
14227;selekce;;ž;null
14228;výběr;výsledek vybírání;m;null
14229;volba;;ž;null
14229;výběr;;m;null
14230;výběr;z banky;m;null
14230;vybrání;z banky;s;null
14231;výběr;;m;null
14231;kolekce;;ž;null
14231;sortiment;;m;null
14232;volba;;ž;null
14232;výběr;;m;null
14233;výběr cílů;;m+m mn;null
14234;užší výběr;;příd+m;null
14235;výběr z menu;;;null
14235;podle jídelního lístku;;;null
14236;jít;pěšky: jednou;ned;null
14236;chodit;pěšky: opakovaně;ned;null
14236;jet;vozem: jednou;ned;null
14236;jezdit;vozem: opakovaně;ned;null
14237;jet;vézt se;7p ned;null
14237;jezdit;vézt se;7p ned;null
14238;jezdit;;ned;null
14238;pohybovat se;;ned;null
14239;jet;jednou;ned;null
14239;jezdit;opakovaně;ned;null
14239;rolovat;letadlo;ned;null
14240;jet na;kolo;6p ned;null
14240;jezdit na;kolo;6p ned;null
14241;jezdit závody;;2p ned+m;null
14241;závodit na;vozidla;6p ned;null
14242;jezdit na motocyklu;;ned+předl+m;null
14242;jezdit na motorce;;ned+předl+ž;null
14243;jezdit na motocyklu;;ned+předl+m;null
14243;jezdit na motorce;hovorově;ned+před+ž;null
14244;sáňkovat;;ned;null
14244;jezdit na saních;;ned+předl+ž pomn;null
14245;jezdit na bruslích;;ned+předl+ž mn;null
14246;bruslit;led;ned;null
14246;jezdit na bruslích;led;ned+předl+ž mn;null
14247;jezdit na kánoe;;ned+předl+s;null
14248;jezdit na skateboardu;;ned+předl+m;null
14249;domů;kam;přísl;null
14249;doma;kde;přísl;null
14250;party při nastěhování do nového domu;;;null
14251;při nastěhování do nového domu;;;null
14252;návrat domů;;m+přísl;null
14253;návrat domů;;m+přísl;null
14254;majitel domu;;m+m;null
14255;zpět domů;kam;;null
14255;zpět doma;kde;;null
14256;jít domů;;;null
14257;ukázka domu;návštěvě;;null
14258;na cestě domů;;;null
14259;paní domu;;;null
14260;pán domu;;;null
14261;přijít domů k;;3p;null
14262;vstoupit do, vejít do;;2p dok;null
14262;vstupovat do, vcházet do;;2p ned;null
14263;vstoupit do;členství;2p dok;null
14263;vstupovat do;;2p ned;null
14263;přistoupit k, přidat se k;zejména instituce;3p dok;null
14263;přistupovat;;3p dok;null
14264;vniknout, vstoupit;pozemek: bez povolení;dok;null
14265;vstoupit do;armády;2p dok;null
14266;vstoupit do stávky;;;null
14267;vstoupit do války;;;null
14268;impozantně vstoupit;;;null
14269;lidový;;příd;null
14270;lidový;vztahující se k obyčejným lidem;příd;null
14271;lidový;hnutí;příd;null
14272;zabránit;znemožnit;3p dok;null
14272;bránit;znemožňovat;3p dok;null
14273;brzdit;v růstu, ve vývoji;4p ned;null
14273;bránit;v růstu, ve vývoji;3p ned;null
